OBJECTID,INCNUM,YMD_TM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,STREET_N,STREET,STREET_T,STREET_G,CITY,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_SEX,CIT_AGE,CIT_COND_TYPE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE,STATE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,"""INDOT"""
34930,18482,2017-01-13T16:54:00Z,2017-01-13,16:54:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,PENNSYLVANIA,STREET,S,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,10700,WHITE,MALE,31,NO INJURIES NOTED OR VISIBLE,108,WHITE,MALE,43,18,NO INJURIES NOTED OR VISIBLE,IN,Fri,16,1,2017,INDOT
34937,20812,2017-05-12T19:21:00Z,2017-05-12,19:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,TEMPLE,STREET,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,12235,BLACK,MALE,22,NO INJURIES NOTED OR VISIBLE,3225,WHITE,MALE,30,2,NO INJURIES NOTED OR VISIBLE,IN,Fri,19,2,2017,INDOT
34964,15078,2016-06-29T22:16:00Z,2016-06-29,22:16:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ROCKSHIRE,ROAD, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,UNREPORTED,UNREPORTED,NO,YES,NO,NO,8346,WHITE,MALE,33,UNREPORTED,1539,WHITE,MALE,38,12,UNREPORTED,IN,Wed,22,2,2016,INDOT
34966,15115,2016-07-02T00:40:00Z,2016-07-02,00:40:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,TIBBS,AVENUE,N,INDIANAPOLIS,Taser,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,8381,BLACK,MALE,38,MINOR SCRAPES,2171,WHITE,MALE,41,19,UNREPORTED,IN,Sat,0,3,2016,INDOT
34973,15350,2016-07-14T22:45:00Z,2016-07-14,22:45:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,UNREPORTED,4545,CLOVER,DRIVE, ,INDIANAPOLIS,UNREPORTED,COMBATIVE SUSPECT,CALL FOR SERVICE,NO,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,8545,BLACK,MALE,39,UNREPORTED,2531,WHITE,MALE,40,8,UNREPORTED,IN,Thu,22,3,2016,INDOT
34970,15237,2016-07-09T12:05:00Z,2016-07-09,12:05:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,12TH RECRUIT CLASS,IN COMPLIANCE,4545,LEGRANDE,AVENUE,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,THEFT/RECEIVING STOLEN PROPERTY,UNREPORTED,NO,NO,NO,NO,8478,BLACK,MALE,47,UNREPORTED,3406,WHITE,MALE,32,0,NO INJURIES NOTED OR VISIBLE,IN,Sat,12,3,2016,INDOT
34971,15343,2016-07-14T22:52:00Z,2016-07-14,22:52:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,CLOVER,DRIVE, ,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,CALL FOR SERVICE,NO,IMMEDIATE DETENTION,UNREPORTED,YES,YES,NO,NO,8545,BLACK,MALE,39,UNREPORTED,2722,WHITE,MALE,38,8,UNREPORTED,IN,Thu,22,3,2016,INDOT
34976,35157,2019-03-25T01:50:00Z,2019-03-25,01:50:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,CAPITOL,AVENUE,N,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,DRIVING WHILE SUSPENDED,UNREPORTED,NO,NO,NO,NO,10850,BLACK,MALE,25,NO INJURIES NOTED OR VISIBLE,1954,WHITE,MALE,40,15,NO INJURIES NOTED OR VISIBLE,IN,Mon,1,1,2019,INDOT
34988,15385,2016-07-17T16:35:00Z,2016-07-17,16:35:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,TROY,AVENUE,E,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,BATTERY M,UNREPORTED,NO,NO,YES,NO,8578,WHITE,MALE,26,NO INJURIES NOTED OR VISIBLE,2305,WHITE,MALE,40,11,MINOR SCRAPES,IN,Sun,16,3,2016,INDOT
34995,18550,2017-01-17T23:37:00Z,2017-01-17,23:37:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SOUTHERN,AVENUE,W,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ARREST,YES,UNREPORTED,UNREPORTED,YES,NO,NO,NO,10755,WHITE,MALE,30,MINOR SCRAPES,3359,WHITE,MALE,25,1,UNREPORTED,IN,Tue,23,1,2017,INDOT
35000,18558,2017-01-17T20:30:00Z,2017-01-17,20:30:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,VIRGINIA,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,PUBLIC INTOXICATION,UNREPORTED,YES,YES,NO,NO,10757,WHITE,MALE,53,LACERATION,3306,WHITE,MALE,29,2,NO INJURIES NOTED OR VISIBLE,IN,Tue,20,1,2017,INDOT
33005,19709,2017-02-09T20:33:00Z,2017-02-09,20:33:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,SWAT SECTION,SWAT UNIT,IN COMPLIANCE,4545,IRVINGTON,AVENUE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,SWAT INCIDENT,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,11483,BLACK,FEMALE,29,MINOR SCRAPES,2997,WHITE,MALE,29,7,UNREPORTED,IN,Thu,20,1,2017,INDOT
33011,19915,2017-03-21T00:30:00Z,2017-03-21,00:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,RAY,STREET,W,INDIANAPOLIS,SMOKE GRENADE/TEAR GAS/FLASH BANG,NON-COMPLIANT,CALL FOR SERVICE,YES,ANIMAL CRUELTY,UNREPORTED,NO,NO,NO,NO,11608,WHITE,MALE,46,NO INJURIES NOTED OR VISIBLE,1978,WHITE,MALE,43,10,UNREPORTED,IN,Tue,0,1,2017,INDOT
33034,14225,2016-05-13T18:52:00Z,2016-05-13,18:52:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DELAWARE,STREET,S,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,NO,NO,7761,WHITE,FEMALE,40,LACERATION,1106,WHITE,MALE,48,14,UNREPORTED,IN,Fri,18,2,2016,INDOT
33054,16943,2016-10-13T02:42:00Z,2016-10-13,02:42:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,ARREST,YES,POSSESSION OF CONTROLLED SUBSTANCE M,UNREPORTED,YES,YES,NO,NO,9705,WHITE,MALE,44,CANINE BITE,1566,WHITE,MALE,51,28,UNREPORTED,IN,Thu,2,4,2016,INDOT
33102,17076,2016-10-23T02:04:00Z,2016-10-23,02:04:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,JACKSON,PLACE,W,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),SELF-INITIATED ACTIVITY,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,9778,BI-RACIAL,FEMALE,30,NO INJURIES NOTED OR VISIBLE,170,WHITE,MALE,52,28,COMPLAINT OF PAIN,IN,Sun,2,4,2016,INDOT
33123,17165,2016-10-28T22:00:00Z,2016-10-28,22:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BELLCHIME,STREET, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,9864,WHITE,FEMALE,37,NO INJURIES NOTED OR VISIBLE,2664,HISPANIC,MALE,53,13,NO INJURIES NOTED OR VISIBLE,IN,Fri,22,4,2016,INDOT
33156,14866,2016-06-19T02:33:00Z,2016-06-19,02:33:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WARMAN,AVENUE,S,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,7796,WHITE,MALE,22,NO INJURIES NOTED OR VISIBLE,3244,BLACK,MALE,31,2,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,2,2016,INDOT
33163,14459,2016-05-28T00:27:00Z,2016-05-28,00:27:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,CHESHIRE,ROAD,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,7943,BLACK,MALE,27,NO INJURIES NOTED OR VISIBLE,2113,WHITE,MALE,48,12,NO INJURIES NOTED OR VISIBLE,IN,Sat,0,2,2016,INDOT
33202,14286,2016-05-19T15:52:00Z,2016-05-19,15:52:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,SWAT SECTION,SWAT UNIT,IN COMPLIANCE,4545,38TH,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,SWAT INCIDENT,YES,DEALING SCHEDULE/CONTROLLED SUBSTANCE,UNREPORTED,NO,NO,NO,NO,7827,BLACK,MALE,25,UNREPORTED,3011,WHITE,MALE,31,6,UNREPORTED,IN,Thu,15,2,2016,INDOT
33209,14321,2016-05-21T06:34:00Z,2016-05-21,06:34:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,IN COMPLIANCE,4545,RITTER,AVENUE,N,INDIANAPOLIS,Taser,RESISTING ARREST,ASSISTING ANOTHER AGENCY,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,NO,NO,NO,NO,7863,BLACK,FEMALE,24,UNREPORTED,580,WHITE,FEMALE,39,14,UNREPORTED,IN,Sat,6,2,2016,INDOT
33225,14527,2016-05-31T21:45:00Z,2016-05-31,21:45:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE TACTICAL SHIFT,UNREPORTED,IN COMPLIANCE,4545,COMBS,ROAD,S,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,7995,WHITE,FEMALE,70,UNREPORTED,2043,WHITE,MALE,45,12,UNREPORTED,IN,Tue,21,2,2016,INDOT
33226,14556,2016-06-02T01:24:00Z,2016-06-02,01:24:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,GUILFORD,AVENUE, ,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ARREST,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,8010,WHITE,FEMALE,24,UNREPORTED,3259,WHITE,FEMALE,30,2,KICKED,IN,Thu,1,2,2016,INDOT
33248,21608,2017-06-22T13:45:00Z,2017-06-22,13:45:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,IN COMPLIANCE,4545,ROCKVILLE,ROAD, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,8146,WHITE,MALE,41,UNREPORTED,2171,WHITE,MALE,42,20,UNREPORTED,IN,Thu,13,2,2017,INDOT
33250,14820,2016-06-14T20:40:00Z,2016-06-14,20:40:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,43RD,STREET,E,INDIANAPOLIS,LESS LETHAL-CS/OC,RESISTING ARREST,INVESTIGATION,YES,POSSESSION OF CONTROLLED SUBSTANCE M,UNREPORTED,YES,NO,NO,NO,8164,BLACK,MALE,17,MINOR BLEEDING,3240,WHITE,MALE,30,2,NO INJURIES NOTED OR VISIBLE,IN,Tue,20,2,2016,INDOT
33259,14863,2016-06-19T00:22:00Z,2016-06-19,00:22:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,WILKINS,STREET, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,8210,BLACK,MALE,19,NO INJURIES NOTED OR VISIBLE,2171,WHITE,MALE,41,18,UNREPORTED,IN,Sun,0,2,2016,INDOT
33263,14865,2016-06-19T02:00:00Z,2016-06-19,02:00:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,IN COMPLIANCE,4545,LOUISIANA,STREET,W,INDIANAPOLIS,SMOKE GRENADE/TEAR GAS/FLASH BANG,ASSAULTING CITIZEN(S),OFF-DUTY EMPLOYMENT,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,8212,BI-RACIAL,FEMALE,31,NO INJURIES NOTED OR VISIBLE,2984,WHITE,MALE,32,6,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,2,2016,INDOT
33273,14318,2016-05-21T02:54:00Z,2016-05-21,02:54:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,16TH,STREET,E,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,7861,WHITE,MALE,25,NO INJURIES NOTED OR VISIBLE,1248,WHITE,MALE,41,18,UNREPORTED,IN,Sat,2,2,2016,INDOT
33287,14621,2016-06-05T03:18:00Z,2016-06-05,03:18:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BROAD RIPPLE,AVENUE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,NO,CRIMINAL TRESPASS,UNREPORTED,YES,NO,NO,NO,8045,WHITE,MALE,31,MINOR SCRAPES,2582,WHITE,MALE,41,8,UNREPORTED,IN,Sun,3,2,2016,INDOT
33285,14559,2016-05-26T02:16:00Z,2016-05-26,02:16:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,CRIMINAL INTERDICTION SECTION,CRIMINAL INTERDICTION UNIT,IN COMPLIANCE,4545,HIGHSCHOOL,ROAD,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,YES,NO,8012,WHITE,MALE,25,UNREPORTED,2321,WHITE,MALE,46,18,COMPLAINT OF PAIN,IN,Thu,2,2,2016,INDOT
33302,14748,2016-06-09T01:43:00Z,2016-06-09,01:43:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,CAMPBELL,AVENUE,N,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,8112,BLACK,FEMALE,28,MINOR BLEEDING,3232,WHITE,FEMALE,33,2,UNREPORTED,IN,Thu,1,2,2016,INDOT
33299,14618,2016-06-05T02:03:00Z,2016-06-05,02:03:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,CHESTER,AVENUE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,YES,NO,8047,BLACK,MALE,28,UNREPORTED,3360,WHITE,MALE,24,0,LACERATION,IN,Sun,2,2,2016,INDOT
33326,17291,2016-11-03T15:30:00Z,2016-11-03,15:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LASALLE,STREET,N,INDIANAPOLIS,UNREPORTED,FLEEING,ARREST,YES,UNREPORTED,UNREPORTED,YES,NO,NO,NO,9946,BLACK,MALE,35,MINOR BLEEDING,3353,WHITE,MALE,27,1,UNREPORTED,IN,Thu,15,4,2016,INDOT
33331,17349,2016-11-07T14:43:00Z,2016-11-07,14:43:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,IN COMPLIANCE,4545,SUNNYSIDE,ROAD,N,LAWRENCE,LESS LETHAL-CS/OC,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,9973,BLACK,MALE,17,UNREPORTED,1246,BLACK,MALE,52,30,UNREPORTED,IN,Mon,14,4,2016,INDOT
33328,17335,2016-11-08T03:04:00Z,2016-11-08,03:04:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,OHIO,STREET,W,INDIANAPOLIS,Taser,NON-COMPLIANT,ARREST,YES,DOMESTIC BATTERY F,UNREPORTED,YES,NO,NO,NO,9971,WHITE,MALE,23,NONE,2717,WHITE,MALE,37,9,UNREPORTED,IN,Tue,3,4,2016,INDOT
33418,20144,2017-04-01T23:00:00Z,2017-04-01,23:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,GRACELAND,AVENUE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,NO,NO,11769,BLACK,FEMALE,40,MINOR SCRAPES,3286,WHITE,MALE,31,2,UNREPORTED,IN,Sat,23,2,2017,INDOT
33473,17602,2016-11-21T12:37:00Z,2016-11-21,12:37:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY TACTICAL,IN COMPLIANCE,4545,LONG WOOD,DRIVE,N,INDIANAPOLIS,CANINE BITE,FLEEING,ARREST,YES,BATTERY M,UNREPORTED,YES,YES,NO,NO,10130,BLACK,MALE,29,CANINE BITE,2599,WHITE,MALE,47,18,UNREPORTED,IN,Mon,12,4,2016,INDOT
33470,17485,2016-11-15T08:10:00Z,2016-11-15,08:10:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,IN COMPLIANCE,4545,MERIDIAN,STREET,N,INDIANAPOLIS,PHYSICAL,FLEEING,CALL FOR SERVICE,NO,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,10055,WHITE,MALE,37,NO INJURIES NOTED OR VISIBLE,3459,WHITE,MALE,28,0,UNREPORTED,IN,Tue,8,4,2016,INDOT
33481,13983,2016-05-02T20:13:00Z,2016-05-02,20:13:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MEADOWS,DRIVE,N,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,7593,BLACK,MALE,30,NO INJURIES NOTED OR VISIBLE,3383,WHITE,FEMALE,35,0,NO INJURIES NOTED OR VISIBLE,IN,Mon,20,2,2016,INDOT
33487,14105,2016-05-07T16:20:00Z,2016-05-07,16:20:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,OTTERBEIN,AVENUE, ,INDIANAPOLIS,HANDCUFFING,NON-COMPLIANT,CALL FOR SERVICE,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,7692,WHITE,FEMALE,37,COMPLAINT OF PAIN,2377,WHITE,MALE,36,11,UNREPORTED,IN,Sat,16,2,2016,INDOT
33519,20300,2017-04-01T00:14:00Z,2017-04-01,00:14:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHADELAND,AVENUE,N,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,11758,BLACK,MALE,23,UNREPORTED,3275,BLACK,MALE,31,2,NO INJURIES NOTED OR VISIBLE,IN,Sat,0,2,2017,INDOT
33520,26316,2018-02-24T21:12:00Z,2018-02-24,21:12:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BYRD,DRIVE, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,CRIMINAL TRESPASS,UNREPORTED,NO,NO,NO,NO,11853,WHITE,FEMALE,26,NO INJURIES NOTED OR VISIBLE,2175,WHITE,MALE,37,10,NO INJURIES NOTED OR VISIBLE,IN,Sat,21,1,2018,INDOT
33525,20362,2017-04-11T02:01:00Z,2017-04-11,02:01:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LAFAYETTE,ROAD, ,INDIANAPOLIS,Taser,NON-COMPLIANT,INVESTIGATION,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,11942,BLACK,MALE,34,UNREPORTED,3236,WHITE,MALE,26,2,UNREPORTED,IN,Tue,2,2,2017,INDOT
33536,20508,2017-04-24T15:21:00Z,2017-04-24,15:21:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ROCKY MOUNTAIN,DRIVE, ,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,NO,12051,HISPANIC,MALE,21,NO INJURIES NOTED OR VISIBLE,3435,BLACK,MALE,30,1,MINOR SCRAPES,IN,Mon,15,2,2017,INDOT
33546,20577,2017-04-27T20:25:00Z,2017-04-27,20:25:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,PARKER,STREET,S,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,12094,BLACK,MALE,31,MINOR SCRAPES,2904,WHITE,MALE,29,7,UNREPORTED,IN,Thu,20,2,2017,INDOT
33568,41942,2019-10-20T15:20:00Z,2019-10-20,15:20:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHELBY,STREET,S,INDIANAPOLIS,Taser,RESISTING ARREST,ASSISTING OTHER AGENCY,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,11778,WHITE,MALE,32,NO INJURIES NOTED OR VISIBLE,3270,BLACK,MALE,999999,0,UNREPORTED,IN,Sun,15,4,2019,INDOT
33573,20274,2017-04-08T21:46:00Z,2017-04-08,21:46:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,RALSTON,AVENUE,N,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,ARREST,YES,ROBBERY,UNREPORTED,YES,YES,NO,NO,11867,BLACK,MALE,16,CANINE BITE,1566,WHITE,MALE,52,29,UNREPORTED,IN,Sat,21,2,2017,INDOT
33592,20398,2017-04-16T10:36:00Z,2017-04-16,10:36:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY SHIFT,SE DAY SHIFT,IN COMPLIANCE,4545,EDGEWOOD,AVENUE,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,YES,YES,NO,NO,11967,WHITE,MALE,25,LACERATION,8,WHITE,MALE,41,16,NO INJURIES NOTED OR VISIBLE,IN,Sun,10,2,2017,INDOT
33596,20491,2017-04-22T18:18:00Z,2017-04-22,18:18:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,RUCKLE,STREET, ,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,NO,UNREPORTED,UNREPORTED,NO,NO,YES,NO,12042,BLACK,MALE,36,UNREPORTED,3283,WHITE,MALE,26,2,COMPLAINT OF PAIN,IN,Sat,18,2,2017,INDOT
33598,20548,2017-04-26T18:30:00Z,2017-04-26,18:30:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LASALLE,STREET,S,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,12076,WHITE,MALE,50,NO INJURIES NOTED OR VISIBLE,3402,WHITE,MALE,32,1,NO INJURIES NOTED OR VISIBLE,IN,Wed,18,2,2017,INDOT
33631,20261,2017-04-07T17:50:00Z,2017-04-07,17:50:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,KEYSTONE,AVENUE,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,YES,NO,11853,WHITE,FEMALE,25,MINOR SCRAPES,3362,WHITE,MALE,27,1,MINOR SCRAPES,IN,Fri,17,2,2017,INDOT
