OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,X_COORD,Y_COORD
138526,236,LARCENY-OVER 200-FROM BUILDI,2019-04-08T00:00:00.000Z,08:14,I190035246A,5952 MAGDALENE DR DR,SW21,160082.53,1648888.77
138527,236,LARCENY-OVER 200-FROM BUILDI,2019-04-08T00:00:00.000Z,09:00,I190035434A,9533 SAN MIGUEL DR DR,ND62,216110.53,1704010.53
138528,236,LARCENY-OVER 200-FROM BUILDI,2019-04-08T00:00:00.000Z,09:28,I190035278A,2832 N N DENNY ST ST,NE31,206054.81,1660883.18
138529,236,LARCENY-OVER 200-FROM BUILDI,2019-04-08T00:00:00.000Z,14:00,I190035380A,1548 E E GIMBER ST ST,SE22,196837.29,1631853.25
138530,236,LARCENY-OVER 200-FROM BUILDI,2019-04-08T00:00:00.000Z,14:33,I190035363A,8111 S S EMERSON AVE AVE,SE43,210968.73,1603287.18
138531,236,LARCENY-OVER 200-FROM BUILDI,2019-04-09T00:00:00.000Z,13:00,I190039176A,2225 HARLAN ST,SE22,199593.66,1635247.13
138532,236,LARCENY-OVER 200-FROM BUILDI,2019-04-09T00:00:00.000Z,19:37,I190040235A,3718 N N IRVINGTON AVE AVE,ND31,212853.38,1666861.26
138533,236,LARCENY-OVER 200-FROM BUILDI,2019-04-09T00:00:00.000Z,22:00,I190036546A,6205 FLYNN RD RD,SW41,147161.5,1612092.21
138534,236,LARCENY-OVER 200-FROM BUILDI,2019-04-10T00:00:00.000Z,02:03,I190036062A,8401 E E 36TH ST ST,NE51,228811.2,1665961.74
138535,236,LARCENY-OVER 200-FROM BUILDI,2019-04-10T00:00:00.000Z,10:01,I190036124A,2604 SUTHERLAND AVE,NE11,192850.13,1659898.33
138536,236,LARCENY-OVER 200-FROM BUILDI,2019-04-10T00:00:00.000Z,19:00,I190036336A,6020 E E 82ND ST ST,ND62,216526.57,1696442.91
138537,236,LARCENY-OVER 200-FROM BUILDI,2019-04-10T00:00:00.000Z,99:99,I190037308A,3328 LINCOLN RD,NW22,173697.08,1663962.74
138538,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,07:00,I190038451A,401 W W MERIDIAN SCHOOL RD RD,SW52,187434.39,1603036.92
138539,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,07:39,I190047548A,8630 MALAGA DR DR,ND62,211128.35,1699662.77
138540,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,09:31,I190036541A,7701 E E 42ND ST ST,NE51,225653.84,1670055.42
138544,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,15:32,I190044864A,2210 KENTUCKY AVE AVE,SW13,178422.61,1634930.76
138541,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,10:30,I190036599A,1066 VIRGINIA AVE AVE,SE11,194878.36,1640999.77
138542,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,12:45,I190036774A,7325 N N KEYSTONE AVE AVE,ND61,200333.22,1690419.08
138543,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,13:00,I190036619A,W MORRIS ST/S BELMONT AVE,SW12,179043.03,1640430.6
138545,236,LARCENY-OVER 200-FROM BUILDI,2019-04-11T00:00:00.000Z,19:43,I190036793A,3805 S S KEYSTONE AVE AVE,SE24,200410.11,1625688.92
138546,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,07:15,I190038170A,2239 HARBOR DR DR,NE62,235845.85,1658165.6
138547,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,13:17,I190038142A,7962 CARDINAL COVE W CV W,ND63,225978.16,1694165.68
138548,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,13:59,I190038193A,2930 N N RURAL ST ST,NE12,201586.62,1661623.86
138549,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,15:31,I190037112A,4511 RADNOR RD RD,ND32,208955.04,1674044.94
138550,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,15:33,I190037104A,20 MARKET ST,SE50,200286.08,1608777.57
138551,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,19:30,I190039508A,357 GIMBER CT CT,SW13,187971.24,1631340.8
138552,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,20:00,I190037439A,4141 CARROLLTON AVE,ND13,194216.12,1669454.34
138553,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,21:56,I190037268A,1122 E 16TH ST,NE12,195253.22,1654045.55
138554,236,LARCENY-OVER 200-FROM BUILDI,2019-04-12T00:00:00.000Z,99:99,I190037463A,3524 N AUDUBON RD,ND31,214519.7,1665857.11
138555,236,LARCENY-OVER 200-FROM BUILDI,2019-04-13T00:00:00.000Z,22:46,I190037648A,11329 ARCHES DR DR,NE53,243928.78,1670838.62
138556,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,00:41,I190037662A,2802 LAFAYETTE RD RD,NW21,173248.56,1660742.69
138557,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,11:04,I190037752A,3420 S S RURAL ST ST,SE24,201664.27,1628043.19
138558,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,14:33,I190037822A,3501 CARR AVE AVE,SW23,172955.94,1629064.97
138559,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,15:35,I190037848A,160 E E MARKET ST ST,DT21,190842.03,1646768.29
138560,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,16:29,I190037855A,3336 ARBOR AVE,SW13,182632.44,1627946.02
138561,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,17:00,I190050075A,2525 HARLAN ST ST,SE22,199574.89,1633456.16
138562,236,LARCENY-OVER 200-FROM BUILDI,2019-04-14T00:00:00.000Z,22:56,I190037938A,1525 KENNINGTON ST ST,SE21,191302.36,1638625.01
138563,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,07:51,I190038007A,4413 THRUSH DR DR,NW22,168308.08,1663472.7
138564,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,10:54,I190038083A,1643 N N SHADELAND AVE AVE,NE61,221697,1654341.72
138565,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,11:30,I190038510A,4401 E 62ND ST,ND42,208142.06,1683085.87
138566,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,16:52,I190039183A,55 S LINWOOD AV,SE13,208465.04,1646621.41
138567,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,19:25,I190038288A,7245 US 31 S S,SE33,193375,1607749.48
138568,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,19:30,I190038331A,3511 GARDEN AVE AVE,SW11,172935.31,1650460.44
138569,236,LARCENY-OVER 200-FROM BUILDI,2019-04-15T00:00:00.000Z,99:99,I190044740A,4928 COMMON VISTA WAY WAY,ND42,210217.57,1680171.24
138570,236,LARCENY-OVER 200-FROM BUILDI,2019-04-16T00:00:00.000Z,02:00,I190038438A,5226 E 82ND ST,ND61,211614.34,1696687.33
138571,236,LARCENY-OVER 200-FROM BUILDI,2019-04-16T00:00:00.000Z,04:00,I190039032A,314 N BEVILLE AVE,NE22,199709.03,1647928.02
138572,236,LARCENY-OVER 200-FROM BUILDI,2019-04-16T00:00:00.000Z,15:43,I190039849A,307 E E MCCARTY ST ST,DT22,191360.66,1642284.72
138573,236,LARCENY-OVER 200-FROM BUILDI,2019-04-16T00:00:00.000Z,15:50,I190038642A,680 TWIN AIRE DR DR,SE12,201870.95,1642805.78
138574,236,LARCENY-OVER 200-FROM BUILDI,2019-04-16T00:00:00.000Z,17:07,I190038664A,2701 CHURCHMAN AVE AVE,SE22,202484.18,1633320.04
138575,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,00:00,I190040461A,1701 E E MICHIGAN ST ST,NE22,197818.23,1648878.37
138576,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,05:00,I190038855A,4136 CREEK WAY,SE24,202953.15,1623924.55
138577,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,10:00,I190039415A,9500 E E 16TH ST ST,NE62,234555.8,1654404.66
138578,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,11:33,I190038935A,8501 ENNIS DR,SE43,220777.43,1601399.83
138579,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,14:36,I190039031A,6000 E WASHINGTON ST,NE42,216389.64,1647605.84
138580,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,18:00,I190039398A,720 ESKENAZI AVE,DT11,182509.17,1650228.22
138581,236,LARCENY-OVER 200-FROM BUILDI,2019-04-17T00:00:00.000Z,18:30,I190039442A,10 S S WEST ST ST,DT11,187368.66,1646257.14
138582,236,LARCENY-OVER 200-FROM BUILDI,2019-04-18T00:00:00.000Z,12:49,I190039771A,9500 E E 16TH ST ST,NE62,234555.8,1654404.66
138583,236,LARCENY-OVER 200-FROM BUILDI,2019-04-18T00:00:00.000Z,13:36,I190039402A,1856 ROOSES LN LN,SW52,179459.3,1605862.58
138584,236,LARCENY-OVER 200-FROM BUILDI,2019-04-18T00:00:00.000Z,14:00,I190039481A,3401 E E RAYMOND ST ST,SE22,204335.81,1635536.19
138585,236,LARCENY-OVER 200-FROM BUILDI,2019-04-18T00:00:00.000Z,15:53,I190039471A,6243 W W WASHINGTON ST ST,SW32,158608.18,1639066.93
138586,236,LARCENY-OVER 200-FROM BUILDI,2019-04-18T00:00:00.000Z,18:30,I190047182A,5151 PIKE PLAZA RD RD,NW31,164696.25,1670187.69
138590,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,07:00,I190039765A,3014 N N DELAWARE ST ST,ND12,191432.75,1662448.05
138587,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,01:21,I190039650A,2021 AMERHERST DR DR,ND52,179281.95,1690254.74
138588,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,05:01,I190039667A,1250 N N BONAR AVE AVE,NE62,233825.18,1652656.56
138589,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,05:21,I190039668A,606 TURTLE CREEK N DR DR N,SE31,192931.21,1618222.61
138591,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,07:15,I190039698A,4505 S S HARDING ST ST,SW13,181731.12,1621526.18
138592,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,15:00,I190039932A,1651 CAMPBELL AVE AVE,NE32,216040.28,1654337.13
138593,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,15:03,I190039860A,2942 STEEPLES DR,SW11,175633.43,1645975.21
138594,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,17:24,I190039902A,3937 BREEN DR DR,NE52,232706.93,1668427.71
138595,236,LARCENY-OVER 200-FROM BUILDI,2019-04-19T00:00:00.000Z,99:99,I190041693A,2849 N DENNY ST,NE31,206208.1,1661124.68
138596,236,LARCENY-OVER 200-FROM BUILDI,2019-04-20T00:00:00.000Z,00:12,I190040032A,2840 LAFAYETTE RD,NW21,173102.34,1660932.71
138597,236,LARCENY-OVER 200-FROM BUILDI,2019-04-20T00:00:00.000Z,03:35,I190040050A,333 S S DELAWARE ST ST,DT22,190903.59,1645086.76
138598,236,LARCENY-OVER 200-FROM BUILDI,2019-04-20T00:00:00.000Z,15:00,I190042174A,3750 N N RURAL ST ST,ND22,201632.39,1667035.06
138599,236,LARCENY-OVER 200-FROM BUILDI,2019-04-20T00:00:00.000Z,99:99,I190045247A,1830 NEW ST,SE21,193717.6,1637497.36
138600,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,09:00,I190040638A,33 E E 33RD ST ST,ND12,190635.38,1663894.51
138601,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,10:07,I190040375A,2506 MARS HILL ST ST,SW22,169896.45,1632636.39
138602,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,11:55,I190047649A,5865 E E 62ND PL PL,ND42,215538.91,1682758.45
138603,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,13:14,I190040429A,10617 E E WASHINGTON ST ST,NE63,240559.91,1649040.12
138604,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,14:47,I190041233A,2223 PROSPECT ST ST,SE12,199665.59,1640760.99
138605,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,14:53,I190040448A,3120 N N ARSENAL AVE AVE,ND21,196742.07,1662652.79
138606,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,15:00,I190040585A,1638 N N BELLEVIEW PL PL,NW21,177363.6,1654298.69
138607,236,LARCENY-OVER 200-FROM BUILDI,2019-04-21T00:00:00.000Z,99:99,I190041571A,3855 E SOUTHPORT RD,SE34,205948.03,1609052.43
138608,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,08:22,I190040839A,3807 W W MICHIGAN ST ST,SW11,171026.4,1648735.15
138609,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,08:32,I190040658A,4022 N N CAPITOL AVE AVE,ND11,189039.5,1668761.84
138610,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,09:18,I190040667A,1838 N N RITTER AVE AVE,NE32,213624.13,1655349.98
138611,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,13:11,I190042003A,6712 HOLLOW RUN DR DR,NW42,156223.77,1664973.71
138612,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,13:50,I190040780A,4445 E E 10TH ST ST,NE41,208146.94,1651356.32
138613,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,21:26,I190040969A,7177 N N MICHIGAN RD RD,ND51,175749.81,1689077.7
138614,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,21:54,I190040988A,1901 S S ARLINGTON AVE AVE,SE14,216448.77,1637663.27
138615,236,LARCENY-OVER 200-FROM BUILDI,2019-04-22T00:00:00.000Z,22:17,I190040991A,5510 LAFAYETTE RD RD,NW51,160702.67,1677140.7
138616,236,LARCENY-OVER 200-FROM BUILDI,2019-04-23T00:00:00.000Z,09:45,I190041173A,2535 N CAPITOL AVE,NW12,189429.01,1659558.54
138617,236,LARCENY-OVER 200-FROM BUILDI,2019-04-23T00:00:00.000Z,16:34,I190041348A,5600 E E 16TH ST ST,NE32,214197.42,1654077.92
138618,236,LARCENY-OVER 200-FROM BUILDI,2019-04-23T00:00:00.000Z,17:00,I190042462A,31 W W OHIO ST ST,DT11,189768.99,1647248.47
138619,236,LARCENY-OVER 200-FROM BUILDI,2019-04-23T00:00:00.000Z,19:00,I190041706A,5052 AUDREY CIR CIR,NW51,165663.15,1674691.62
138620,236,LARCENY-OVER 200-FROM BUILDI,2019-04-23T00:00:00.000Z,99:99,I190041490A,1220 N ILLINOIS ST,NW11,189461.25,1652393.05
138621,236,LARCENY-OVER 200-FROM BUILDI,2019-04-24T00:00:00.000Z,08:52,I190041522A,1317 W 86TH ST,ND52,183369.19,1699091.07
138622,236,LARCENY-OVER 200-FROM BUILDI,2019-04-24T00:00:00.000Z,10:00,I190041674A,8146 ZONA DR,SE34,200710.5,1602799.28
138623,236,LARCENY-OVER 200-FROM BUILDI,2019-04-24T00:00:00.000Z,19:44,I190041785A,3800 W MICHIGAN ST,SW11,170702.13,1649220.19
138624,236,LARCENY-OVER 200-FROM BUILDI,2019-04-25T00:00:00.000Z,15:58,I190044442A,200 E E WASHINGTON ST ST,DT22,190997.47,1646177.04
138625,236,LARCENY-OVER 200-FROM BUILDI,2019-04-25T00:00:00.000Z,18:00,I190043104A,641 TURTLE CREEK S DR DR S,SE31,193123.07,1617525.58
138626,236,LARCENY-OVER 200-FROM BUILDI,2019-04-26T00:00:00.000Z,12:45,I190042464A,1761 N N SHERMAN DR DR,NE31,205715.51,1654833.79
138627,236,LARCENY-OVER 200-FROM BUILDI,2019-04-26T00:00:00.000Z,17:00,I190047469A,1201 INDIANA AVE AVE,NW11,184139.84,1652346.06
138628,236,LARCENY-OVER 200-FROM BUILDI,2019-04-26T00:00:00.000Z,18:00,I190043070A,916 N N OAKLAND AVE AVE,NE23,202574.38,1650977.76
138629,236,LARCENY-OVER 200-FROM BUILDI,2019-04-26T00:00:00.000Z,22:00,I190043320A,8438 GAINESVILLE DR DR,SE34,203036.98,1601189.03
138630,236,LARCENY-OVER 200-FROM BUILDI,2019-04-27T00:00:00.000Z,12:50,I190046370A,6611 MARMONT CIR,ND42,219527.91,1687303.33
138631,236,LARCENY-OVER 200-FROM BUILDI,2019-04-27T00:00:00.000Z,13:03,I190046369A,6611 MARMONT CIR,ND42,219527.91,1687303.33
138633,236,LARCENY-OVER 200-FROM BUILDI,2019-04-27T00:00:00.000Z,17:00,I190042897A,1633 N N PARK AVE AVE,NE11,192942.08,1654185.83
138632,236,LARCENY-OVER 200-FROM BUILDI,2019-04-27T00:00:00.000Z,16:09,I190043238A,10021 E E WASHINGTON ST ST,NE63,237292.95,1648850.8
138634,236,LARCENY-OVER 200-FROM BUILDI,2019-04-28T00:00:00.000Z,03:00,I190043146A,501 N N CAPITOL AVE AVE,DT11,189010.92,1649320.48
138635,236,LARCENY-OVER 200-FROM BUILDI,2019-04-28T00:00:00.000Z,11:00,I190043688A,7320 MOUNT HERMAN AVE,SW32,152817.36,1643002.14
138636,236,LARCENY-OVER 200-FROM BUILDI,2019-04-28T00:00:00.000Z,14:45,I190043152A,3057 STUART ST ST,ND22,204041.88,1662673.12
138637,236,LARCENY-OVER 200-FROM BUILDI,2019-04-28T00:00:00.000Z,17:17,I190043201A,3210 S S OXFORD ST ST,SE24,201991.52,1628794.45
138638,236,LARCENY-OVER 200-FROM BUILDI,2019-04-28T00:00:00.000Z,20:00,I190043397A,6434 WHITEHAVEN RD RD,NW33,157708.07,1672495.08
138639,236,LARCENY-OVER 200-FROM BUILDI,2019-04-29T00:00:00.000Z,01:11,I190043330A,1008 N N BOSART AVE AVE,NE31,208920.87,1651426.97
138640,236,LARCENY-OVER 200-FROM BUILDI,2019-04-29T00:00:00.000Z,08:00,I190043742A,10132 JOHN JAY DR DR,NE53,237890.9,1665419.27
138641,236,LARCENY-OVER 200-FROM BUILDI,2019-04-29T00:00:00.000Z,09:02,I190043393A,3702 HYANNIS PORT DR DR,NW42,153344.14,1666360.03
138642,236,LARCENY-OVER 200-FROM BUILDI,2019-04-29T00:00:00.000Z,14:33,I190049265A,2346 S S LYNHURST DR DR,SW22,163901.88,1633964.32
138643,236,LARCENY-OVER 200-FROM BUILDI,2019-04-30T00:00:00.000Z,13:12,I190043965A,6702 TRUNK WAY WAY,SW42,163958.93,1610090.63
138644,236,LARCENY-OVER 200-FROM BUILDI,2019-04-30T00:00:00.000Z,13:28,I190043946A,1703 W W 86TH ST ST,ND52,181263.81,1699070.48
138645,238,LARCENY-OVER 200-OTHER,2018-10-01T00:00:00.000Z,00:01,I190012433A,5930 TIMBER LAKE WAY,SE32,216017.19,1617886.38
138646,238,LARCENY-OVER 200-OTHER,2018-11-04T00:00:00.000Z,19:01,I190040523A,9103 BAY PORT CIR CIR,ND63,251490.65,1701696.97
138647,238,LARCENY-OVER 200-OTHER,2018-12-01T00:00:00.000Z,03:59,I190046660A,5148 CALLAN DR DR,NW51,164845.66,1676988.56
138648,238,LARCENY-OVER 200-OTHER,2019-02-15T00:00:00.000Z,99:99,I190038930A,2350 S BELMONT AVE,SW13,179514.67,1634166.83
138649,238,LARCENY-OVER 200-OTHER,2019-03-25T00:00:00.000Z,14:00,I190044141A,8320 BROOKVILLE RD RD,NE63,228723.62,1639793.97
138650,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,00:00,I190038656A,5557 N MEADOW DR,NW53,161692.58,1684159.21
138651,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,01:10,I190032474A,7520 E E 88TH PL PL,ND63,224711.55,1700650.69
138652,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,07:36,I190032472A,7520 E E 88TH PL PL,ND63,224711.55,1700650.69
138653,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,07:36,I190032473A,7520 E E 88TH PL PL,ND63,224711.55,1700650.69
138654,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,09:57,I190032517A,6440 WESTFIELD BLVD BLVD,ND41,194721.16,1684816.52
138655,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,14:16,I190038201A,7545 BROOKVILLE RD RD,SE14,224403.39,1640473.77
138656,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,14:30,I190033023A,4335 SPRINGWOOD TRL,NW51,175475.59,1670107.82
138657,238,LARCENY-OVER 200-OTHER,2019-04-01T00:00:00.000Z,18:00,I190033963A,213 STEEPLES BLVD BLVD,SW11,175126.24,1646383.14
138658,238,LARCENY-OVER 200-OTHER,2019-04-02T00:00:00.000Z,12:59,I190033016A,1735 N BERWICK,NW21,173069.74,1654958.05
138659,238,LARCENY-OVER 200-OTHER,2019-04-02T00:00:00.000Z,14:14,I190033623A,352 MILEY AVE,SW11,180130.17,1648360.64
138660,238,LARCENY-OVER 200-OTHER,2019-04-02T00:00:00.000Z,17:35,I190040935A,SOUTHEASTERN AVE & HUNTER RD,SE14,220416.18,1631535.19
138661,238,LARCENY-OVER 200-OTHER,2019-04-03T00:00:00.000Z,15:03,I190033506A,5897 N COLLEGE AVE,ND41,193618.78,1680763.23
138662,238,LARCENY-OVER 200-OTHER,2019-04-03T00:00:00.000Z,16:30,I190035766A,8220 TROTTER RD,SW41,147604.4,1601629.53
138663,238,LARCENY-OVER 200-OTHER,2019-04-03T00:00:00.000Z,18:30,I190033846A,4316 BLUFF RD,SW13,185942.55,1622494.44
138664,238,LARCENY-OVER 200-OTHER,2019-04-03T00:00:00.000Z,21:00,I190033862A,9460 E WASHINGTON ST,NE62,234521.66,1648872.92
138665,238,LARCENY-OVER 200-OTHER,2019-04-04T00:00:00.000Z,06:06,I190033733A,4132 BISCAYNE RD,NE51,231023.44,1669836.56
138666,238,LARCENY-OVER 200-OTHER,2019-04-04T00:00:00.000Z,06:47,I190033746A,5402 MASSACHUSETTS AVE AVE,ND31,212972.33,1663368.6
138667,238,LARCENY-OVER 200-OTHER,2019-04-04T00:00:00.000Z,18:14,I190033978A,5555 KENTUCKY AV,SW41,154562.4,1616125.4
138668,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,08:00,I190036232A,901 FORT WAYNE AVE AVE,DT21,191875.35,1650568.75
138669,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,08:30,I190034203A,1200 N N GIRLS SCHOOL RD RD,NW41,152845.54,1652437.06
138670,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,09:33,I190034184A,5850 BROUSE AVE AVE,ND42,199817.09,1680253.08
138671,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,11:53,I190034219A,1776 BROOKSIDE AVE AVE,NE21,198301.46,1653356.47
138672,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,21:19,I190034917A,1603 FINLEY AVE AVE,SE22,197108.49,1633720.53
138673,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,22:30,I190034648A,9040 CAMINITO CT,SW31,143319.81,1646433.04
138674,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,99:99,I190038997A,2222 N HILLSIDE AV,NE12,198797.51,1657610.8
138675,238,LARCENY-OVER 200-OTHER,2019-04-05T00:00:00.000Z,99:99,I190039002A,2222 N HILLSIDE AV,NE12,198797.51,1657610.8
138676,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,00:01,I190035215A,5851 E E 54TH PL PL,ND32,215265.45,1677225.02
138677,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,07:53,I190034569A,2901 E E BANTA RD RD,SE34,202329.59,1611607.71
138678,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,08:18,I190036949A,8625 GUILFORD AVE AVE,ND53,194748.29,1699381.92
138679,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,10:00,I190037548A,1115 N IRVINGTON AV,NE32,212852.36,1651803.93
138683,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,17:00,I190036238A,7062 MADISON AVE AVE,SE33,198514.17,1608713.28
138680,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,11:54,I190034627A,5003 AMBER CREEK PL PL,SE32,210645.72,1612992.25
138681,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,16:00,I190035247A,7207 N SHADELAND AVE,ND63,221826.56,1689329.06
138682,238,LARCENY-OVER 200-OTHER,2019-04-06T00:00:00.000Z,16:21,I190034685A,3919 LAFAYETTE RD RD,NW22,167850.59,1667963.01
138684,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,08:00,I190037384A,1414 S WEST ST,SW13,186907.55,1638792.14
138685,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,10:37,I190034933A,6055 CANDLEWICK DR,NW52,172155.77,1681951.82
138686,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,12:12,I190034962A,7447 FREEPORT LN LN,NW42,152431.55,1665409.51
138687,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,16:17,I190035041A,4503 N N ARLINGTON AVE AVE,ND31,216265.37,1672396.28
138688,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,18:27,I190035092A,3300 W ST CLAIR ST,SW11,174478.36,1650527.49
138689,238,LARCENY-OVER 200-OTHER,2019-04-07T00:00:00.000Z,19:00,I190035437A,1248 S S BERWICK AVE AVE,SW12,172566.54,1639706.66
138690,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,07:21,I190035243A,5252 E E 65TH ST ST,ND42,211915.38,1685837.94
138691,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,09:35,I190035262A,3540 MADISON AVE AVE,SE23,193062.05,1626960.49
138692,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,09:53,I190035260A,553 N ARLINGTON AVE,NE42,216399.36,1649315.59
138693,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,12:00,I190035795A,10050 E E 10TH ST ST,NE62,237414.17,1651592.5
138694,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,12:20,I190035338A,3525 N N NORFOLK ST ST,NW31,162841.11,1665291.91
138695,238,LARCENY-OVER 200-OTHER,2019-04-08T00:00:00.000Z,18:46,I190035493A,3233 W W EPLER AVE AVE,SW51,174320.29,1616595.77
138696,238,LARCENY-OVER 200-OTHER,2019-04-09T00:00:00.000Z,17:30,I190036518A,4705 DECATUR BLVD BLVD,SW41,155305.29,1620075.03
