OBJECTID,INCNUM,INCIDENT_TYPE,SERVICE_TYPE,SOURCE,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,ALG_CLASS,ALLEGATION,FINDING,ADDR_TXT,STREET_N,STREET,STREET_T,STREET_G,CITY,CITNUM,RACE,SEX,CIT_AGE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,LINKNUM
712,5078,Citizen Complaint,Not Applicable,CPCO (Informal),2014-10-07,18:11:00:000,OPERATIONS DIVISION,COVERT OPERATIONS BRANCH,NARCOTICS SECTION,EAST DAY TACT NARCOTICS,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,5912,Mooresville,Road,W,Indianapolis,1600,White,Male,,1419,White,Male,43,13,14-759
713,5078,Citizen Complaint,Not Applicable,CPCO (Informal),2014-10-07,18:11:00:000,OPERATIONS DIVISION,COVERT OPERATIONS BRANCH,NARCOTICS SECTION,EAST DAY TACT NARCOTICS,Off-Duty Employment,Failure to log on duty when required,Exonerated,Incident Location,5912,Mooresville,Road,W,Indianapolis,1600,White,Male,,1419,White,Male,43,13,14-759
714,5078,Citizen Complaint,Not Applicable,CPCO (Informal),2014-10-07,18:11:00:000,OPERATIONS DIVISION,COVERT OPERATIONS BRANCH,NARCOTICS SECTION,EAST DAY TACT NARCOTICS,Off-Duty Employment,Working without an approved work permit,Not Sustained,Incident Location,5912,Mooresville,Road,W,Indianapolis,1600,White,Male,,1419,White,Male,43,13,14-759
715,5079,Citizen Complaint,Investigation,CPCO (Informal),2014-10-02,18:45:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,CRASH INVESTIGATIONS SECTION,ACCIDENT INVESTIGATIONS UNIT,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,10000,30th,Street,E,Indianapolis,1601,White,Male,,3202,Black,Female,32,,14-760
716,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,2916,White,Male,29,4,14-761
717,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Substandard Performance,Act or ommission contrary to the obectives of the department,Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,2916,White,Male,29,4,14-761
718,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,695,White,Male,40,15,14-761
719,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Substandard Performance,Act or ommission contrary to the obectives of the department,Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,695,White,Male,40,15,14-761
720,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,3035,White,Male,28,4,14-761
721,5101,Citizen Complaint,Traffic Stop,CPCO (Informal),2013-01-31,14:21:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Substandard Performance,Act or ommission contrary to the obectives of the department,Exonerated,Incident Location,2401,Guilford,Avenue,,Indianapolis,1619,White,Male,,3035,White,Male,28,4,14-761
722,5104,Citizen Complaint,Investigation,CPCO (Informal),2014-08-29,20:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,,,,Incident Location,7201,Hatteras,Lane,,Indianapolis,1620,Black,Female,,1801,White,Male,36,8,14-762
723,5104,Citizen Complaint,Investigation,CPCO (Informal),2014-08-29,20:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,,,,Incident Location,7201,Hatteras,Lane,,Indianapolis,1620,Black,Female,,352,White,Male,46,12,14-762
724,5105,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-09-23,15:45:00:000,RESERVES,PLATOON 6,SQUAD 2,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,615,64th,Street,W,Indianapolis,1621,White,Female,,97,White,Male,54,24,14-763
725,5105,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-09-23,15:45:00:000,RESERVES,PLATOON 6,SQUAD 2,,Substandard Performance,,Unfounded,Incident Location,615,64th,Street,W,Indianapolis,1621,White,Female,,97,White,Male,54,24,14-763
726,5107,Citizen Complaint,Self-Initiated Activity,CPCO (Informal),2014-10-02,17:12:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,8125,Siear ,Terrace,,Indianapolis,1623,White,Female,,2175,White,Male,34,7,14-764
727,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2490,White,Female,39,7,14-067
728,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Not Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2490,White,Female,39,7,14-067
729,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2490,White,Female,39,7,14-067
730,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,,,Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2490,White,Female,39,7,14-067
731,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2951,White,Male,32,5,14-067
732,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Not Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2951,White,Male,32,5,14-067
733,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2951,White,Male,32,5,14-067
734,5139,Citizen Complaint,Investigation,CPCO (Formal),2014-09-27,22:16:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,,,Sustained,Incident Location,11000,42nd ,Street,E,Indianapolis,1484,Black,Female,43,2951,White,Male,32,5,14-067
735,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Sustained,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,751,White,Male,40,15,14-063
736,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Citizen Interaction,"Rude, demeaning, or affronting language",Sustained,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,751,White,Male,40,15,14-063
737,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,751,White,Male,40,15,14-063
738,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,751,White,Male,40,15,14-063
739,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,767,White,Male,41,14,14-063
740,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,767,White,Male,41,14,14-063
741,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Failure to Cooperate,Failure to be truthful in an official report or correspondence,Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,767,White,Male,41,14,14-063
742,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,2845,White,Male,30,5,14-063
743,5145,Citizen Complaint,Arrest,CPCO (Formal),2014-09-20,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,5420,Scarlet,Drive,,Indianapolis,1417,Black,Male,26,2845,White,Male,30,5,14-063
744,5148,Citizen Complaint,Investigation,CPCO (Informal),2014-10-07,10:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DETECTIVE SECTION,NW DETECTIVE DAY SHIFT,Citizen Interaction,"Rude, demeaning, or affronting language",Unfounded,Incident Location,3821,Industrial,Blvd,,Indianapolis,1673,Black,Male,,2196,Black,Female,57,28,14-766
745,5148,Citizen Complaint,Investigation,CPCO (Informal),2014-10-07,10:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DETECTIVE SECTION,NW DETECTIVE DAY SHIFT,Substandard Performance,Act or ommission contrary to the obectives of the department,Unfounded,Incident Location,3821,Industrial,Blvd,,Indianapolis,1673,Black,Male,,2196,Black,Female,57,28,14-766
746,5146,Citizen Complaint,Investigation,CPCO (Informal),2014-10-03,20:45:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Substandard Performance,Failure to properly investigate crash,Exonerated,Incident Location,8300,21st,Street,W,Indianapolis,1672,Black,Female,,3202,Black,Female,32,,14-765
747,5146,Citizen Complaint,Investigation,CPCO (Informal),2014-10-03,20:45:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Citizen Interaction,"Rude, discourteous, or insulting language",Sustained,Incident Location,8300,21st,Street,W,Indianapolis,1672,Black,Female,,3202,Black,Female,32,,14-765
748,5146,Citizen Complaint,Investigation,CPCO (Informal),2014-10-03,20:45:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Substandard Performance,Act or ommission contrary to the obectives of the department,Exonerated,Incident Location,8300,21st,Street,W,Indianapolis,1672,Black,Female,,3202,Black,Female,32,,14-765
749,5146,Citizen Complaint,Investigation,CPCO (Informal),2014-10-03,20:45:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Citizen Interaction,Failure to make crash report,Exonerated,Incident Location,8300,21st,Street,W,Indianapolis,1672,Black,Female,,3202,Black,Female,32,,14-765
750,5194,Citizen Complaint,Investigation,CPCO (Formal),2014-09-22,21:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Not Sustained,Incident Location,409,Arlington,Avenue,S,Indianapolis,1713,Black,Male,56,3000,White,Male,33,4,14-068
751,5194,Citizen Complaint,Investigation,CPCO (Formal),2014-09-22,21:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Use of Force,Mistreatment of person in custody,Unfounded,Incident Location,409,Arlington,Avenue,S,Indianapolis,1713,Black,Male,56,3000,White,Male,33,4,14-068
752,5194,Citizen Complaint,Investigation,CPCO (Formal),2014-09-22,21:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Citizen Interaction,"Rude, demeaning, or affronting gestures",Not Sustained,Incident Location,409,Arlington,Avenue,S,Indianapolis,1713,Black,Male,56,3000,White,Male,33,4,14-068
753,5194,Citizen Complaint,Investigation,CPCO (Formal),2014-09-22,21:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Use of Force,Mistreatment of person in custody,Unfounded,Incident Location,409,Arlington,Avenue,S,Indianapolis,1713,Black,Male,56,3063,Black,Male,34,2,14-068
754,5194,Citizen Complaint,Investigation,CPCO (Formal),2014-09-22,21:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Use of Force,Mistreatment of person in custody,Unfounded,Incident Location,409,Arlington,Avenue,S,Indianapolis,1713,Black,Male,56,2707,White,Male,49,23,14-068
755,5307,Citizen Complaint,Arrest,CPCO (Informal),2014-10-10,01:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,DT LATE TACT FOOT AND BICYCLE,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,250,Meridian,Street,S,Indianapolis,1783,Black,Male,22,2087,Black,Male,41,10,14-767
756,5307,Citizen Complaint,Arrest,CPCO (Informal),2014-10-10,01:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,DT LATE TACT FOOT AND BICYCLE,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,250,Meridian,Street,S,Indianapolis,1783,Black,Male,22,2087,Black,Male,41,10,14-767
757,5307,Citizen Complaint,Arrest,CPCO (Informal),2014-10-10,01:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,DT LATE TACT FOOT AND BICYCLE,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,250,Meridian,Street,S,Indianapolis,1783,Black,Male,22,1138,Black,Male,39,14,14-767
758,5307,Citizen Complaint,Arrest,CPCO (Informal),2014-10-10,01:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,DT LATE TACT FOOT AND BICYCLE,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,250,Meridian,Street,S,Indianapolis,1783,Black,Male,22,2160,White,Male,41,16,14-767
759,5308,Citizen Complaint,Investigation,CPCO (Informal),2014-09-26,19:34:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,CRASH INVESTIGATIONS SECTION,ACCIDENT INVESTIGATIONS UNIT,Substandard Performance,Act or ommission contrary to the obectives of the department,Not Sustained,Incident Location,1450,Thompson,Road,E,Indianapolis,1784,White,Female,53,3200,White,Male,32,,14-768
760,5308,Citizen Complaint,Investigation,CPCO (Informal),2014-09-26,19:34:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,CRASH INVESTIGATIONS SECTION,ACCIDENT INVESTIGATIONS UNIT,Substandard Performance,Act or ommission contrary to the obectives of the department,Not Sustained,Incident Location,1450,Thompson,Road,E,Indianapolis,1784,White,Female,53,3009,White,Male,31,4,14-768
761,5308,Citizen Complaint,Investigation,CPCO (Informal),2014-09-26,19:34:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,CRASH INVESTIGATIONS SECTION,ACCIDENT INVESTIGATIONS UNIT,Substandard Performance,Act or ommission contrary to the obectives of the department,Not Sustained,Incident Location,1450,Thompson,Road,E,Indianapolis,1784,White,Female,53,3050,White,Male,39,5,14-768
762,5309,Citizen Complaint,Call For Service,CPCO (Informal),2014-10-19,20:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Citizen Interaction,"Rude, demeaning, or affronting language",Exonerated,Incident Location,5579,Alcott,Lane,,Indianapolis,1785,White,Female,24,1882,White,Female,34,4,14-769
763,5309,Citizen Complaint,Call For Service,CPCO (Informal),2014-10-19,20:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Substandard Performance,Act or ommission contrary to the obectives of the department,Exonerated,Incident Location,5579,Alcott,Lane,,Indianapolis,1785,White,Female,24,1882,White,Female,34,4,14-769
764,5310,Citizen Complaint,Investigation,CPCO (Informal),2014-10-21,11:30:00:000,CRIMINAL INVESTIGATION DIVISION,INVESTIGATIVE SUPPORT BRANCH,CRIME ACTION TEAM,CAT UNIT,Investigative Procedures,,Exonerated,Incident Location,2118,Washington,Street,E,Indianapolis,1786,White,Male,46,229,White,Male,59,32,14-770
765,5311,Citizen Complaint,Call For Service,CPCO (Informal),2014-10-20,19:33:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,419,Berwick,Avenue,N,Indianapolis,1787,White,Female,55,2932,Black,Male,29,4,14-771
766,5312,Citizen Complaint,,CPCO (Informal),2014-08-26,,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Citizen Interaction,"Rude, demeaning, or affronting language",Unfounded,Incident Location,6237,Monteo,Drive,,Indianapolis,1788,White,Female,,952,White,Male,38,15,14-772
767,5313,Citizen Complaint,Investigation,CPCO (Informal),2014-05-07,,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DETECTIVE SECTION,NW DETECTIVE DAY SHIFT,,,Unfounded,Incident Location,2534,16th,Street,W,Indianapolis,1789,Black,Male,59,2197,White,Male,44,14,14-773
768,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Law,Theft,Not Sustained,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,2985,White,Male,35,4,14-775
769,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,2985,White,Male,35,4,14-775
770,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Law,Theft,Not Sustained,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,1613,White,Male,51,29,14-775
771,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,1613,White,Male,51,29,14-775
772,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Law,Theft,Not Sustained,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,1154,White,Male,44,13,14-775
773,5316,Citizen Complaint,Investigation,CPCO (Informal),2014-10-22,14:25:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Unfounded,Incident Location,2846,Corvallis,Cresent,,Indianapolis,1791,White,Male,41,1154,White,Male,44,13,14-775
774,5317,Citizen Complaint,Call For Service,CPCO (Informal),2014-10-26,17:00:00:000,Operations Division,East District,Ed Middle Shift,,Citizen Interaction,"Rude, demeaning, or affronting language",Unfounded,Incident Location,5364,Washington,Street,E,Indianapolis,1792,White,Female,,,,,,,14-776
775,5370,Citizen Complaint,Call For Service,CPCO (Formal),2014-08-28,18:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Violation of Any Law,Theft,Not Sustained,Incident Location,1215,Oxford,Street,N,Indianapolis,1823,White,Male,27,3060,White,Male,26,2,14-069
