INCNUM,OFF_NUM,UOF_FORCE_TYPE,UOF_REASON,CIT_ARRESTED,CITCHARGE_TYPE,DISPOSITION,CIT_WEAPON_TYPE,OFF_SEX,CIT_SEX,OFF_RACE,OFF_AGE,CIT_AGE,YMD_TM,OBJECTID,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,FULL_ADD,SERVICE_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_COND_TYPE,OFF_YR_EMPLOY,OFF_COND_TYPE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,lon,lat
49031,3718,PHYSICAL-HANDCUFFING,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,26,2020-07-28T23:44:00Z,84967,2020-07-28,23:44:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"321 S HAMILTON AVENUE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,26458,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,23,3,2020,-86.1253024,39.761659
45043,3722,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,35,2020-02-05T03:57:00Z,84976,2020-02-05,03:57:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"3707 N TACOMA AVENUE, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,24389,HISPANIC,MINOR SCRAPES,999999,UNREPORTED,Wed,3,1,2020,-86.1197734,39.8237767
49396,3716,PHYSICAL-OTHER,ASSAULTING CITIZEN(S),YES,DOMESTIC BATTERY (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,15,2020-08-09T01:44:00Z,84981,2020-08-09,01:44:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"1362   BLUFF VIEW COURT, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26624,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,1,3,2020,-86.184533,39.68519570000001
49397,3253,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,POSSESSION OF MARIJUANA/HASH (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,39,2020-08-09T10:58:00Z,84989,2020-08-09,10:58:00,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,"7500 E WASHINGTON STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26626,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,10,3,2020,-86.0357434,39.7725731
44971,3693,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,54,2020-02-04T23:40:00Z,85037,2020-02-04,23:40:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"265 N SHORTRIDGE ROAD, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,24372,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,23,1,2020,-86.03972739999999,39.7773887
44974,3774,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,THEFT/RECEIVING STOLEN PROPERTY,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,18,2020-02-05T03:00:00Z,85039,2020-02-05,03:00:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,"4675   EDWARDIAN CIRCLE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,24373,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,3,1,2020,-86.24040099999999,39.838885
49195,4060,LESS LETHAL-TASER,NON-COMPLIANT,YES,CRIMINAL MISCHIEF (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,38,2020-08-01T02:30:00Z,85082,2020-08-01,02:30:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"6250   ROCKVILLE ROAD, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,26509,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,2,3,2020,-86.2694525,39.7650334
49267,1606,PHYSICAL-JOINT/PRESSURE,NON-COMPLIANT,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,25,2020-08-04T13:30:00Z,85084,2020-08-04,13:30:00,CRIMINAL INVESTIGATION DIVISION,ROBBERY,ROBBERY,COVERT ROBBERY UNIT,"2058 N ADAMS STREET, INDIANAPOLIS, IN",WARRANT SERVICE,NO,NO,NO,NO,26548,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,13,3,2020,-86.10861849999999,39.7959318
49594,2709,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,THEFT/RECEIVING STOLEN PROPERTY,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,37,2020-08-16T11:30:00Z,85095,2020-08-16,11:30:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"2710 W 16TH STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26724,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,11,3,2020,-86.205911,39.7882809
49701,1361,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,54,2020-08-16T09:00:00Z,85097,2020-08-16,09:00:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,"3133 W MICHIGAN STREET, INDIANAPOLIS, IN",ARREST,YES,NO,YES,YES,26794,BLACK,LACERATION,999999,LACERATION,Sun,9,3,2020,-86.212018,39.7741591
48584,3919,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,30,2020-07-11T21:30:00Z,85116,2020-07-11,21:30:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"3709 N SHADELAND AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,26214,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,21,3,2020,-86.0449537,39.82384589999999
49169,3525,LESS LETHAL-TASER,FLEEING,YES,CRIMINAL CONFINEMENT,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,37,2020-07-29T19:47:00Z,85129,2020-07-29,19:47:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"4170 S BAZIL AVENUE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26492,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,19,3,2020,-86.0130289,39.7075511
44761,3235,PHYSICAL-KICK,NON-COMPLIANT,YES,WARRANT ARREST,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-01-22T00:35:00Z,85217,2020-01-22,00:35:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"1500 S BANCROFT STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,24306,UNREPORTED,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,0,1,2020,-86.0840106,39.7484711
45047,3624,PHYSICAL-WEIGHT LEVERAGE,FLEEING,YES,POSSESSION OF A HANDGUN (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,23,2020-02-05T01:45:00Z,85219,2020-02-05,01:45:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"2852 E NEW YORK STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,24390,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,1,1,2020,-86.1147002,39.7719903
44940,3694,LESS LETHAL-TASER,ASSAULTING OFFICER(S),YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,27,2020-02-03T00:25:00Z,85230,2020-02-03,00:25:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"21 N HARBISON AVENUE, INDIANAPOLIS, IN",INVESTIGATION,YES,YES,YES,NO,24357,WHITE,MINOR BLEEDING,999999,MINOR SCRAPES,Mon,0,1,2020,-86.0144095,39.7744285
45055,3971,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,BATTERY (M),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,17,2020-02-05T06:30:00Z,85249,2020-02-05,06:30:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"4722 N BLUFFWOOD DRIVE, INDIANAPOLIS, IN",CALL FOR SERVICE,YES,YES,NO,NO,24391,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,6,1,2020,-86.2034206,39.8409288
45149,3439,LESS LETHAL-BEAN BAG,RESISTING ARREST,YES,CRIMINAL CONFINEMENT,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,43,2020-02-08T15:24:00Z,85260,2020-02-08,15:24:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"3414 E 34TH STREET, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,24422,BLACK,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Sat,15,1,2020,-86.107689,39.8183843
46199,3359,PHYSICAL-KICK,NON-COMPLIANT,YES,OPERATING A VEHICLE WHILE INTOXICATED (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,40,2020-03-14T03:00:00Z,85383,2020-03-14,03:00:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"5225 W MORRIS STREET, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,24933,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,3,1,2020,-86.24837769999999,39.7499798
46353,3918,PHYSICAL-HANDCUFFING,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,33,2020-03-28T23:30:00Z,85388,2020-03-28,23:30:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"3747   ENGLISH AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,25018,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,23,1,2020,-86.10246649999999,39.75965040000001
49356,3689,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,INTIMIDATION,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,BLACK,999999,21,2020-08-06T18:59:00Z,85395,2020-08-06,18:59:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"6059   DICKSON ROAD, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,26593,BI-RACIAL,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,18,3,2020,-86.0626583,39.8457003
46381,3970,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,53,2020-03-30T15:00:00Z,85401,2020-03-30,15:00:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"4825   FLETCHER AVENUE, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,25033,WHITE,MINOR BLEEDING,999999,NO INJURIES NOTED OR VISIBLE,Mon,15,1,2020,-86.0867459,39.7586807
45114,3212,PHYSICAL-KICK,RESISTING ARREST,YES,WARRANT ARREST,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,32,2020-02-06T23:30:00Z,85423,2020-02-06,23:30:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"1213 S RICHLAND STREET, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,24406,WHITE,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Thu,23,1,2020,-86.1906111,39.7505915
45269,3269,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,DEALING MARIJUANA,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,25,2020-02-11T18:05:00Z,85430,2020-02-11,18:05:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,"1700 E RIVERSIDE DRIVE, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,24473,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,18,1,2020,-86.1913146,39.7895572
45327,1248,PHYSICAL-WEIGHT LEVERAGE,ASSAULTING OFFICER(S),YES,CRIMINAL MISCHIEF (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,51,2020-02-14T22:30:00Z,85436,2020-02-14,22:30:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"2810   OXFORD LANE, INDIANAPOLIS, IN",ASSISTING A CITIZEN,YES,NO,NO,NO,24492,BLACK,MINOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Fri,22,1,2020,-86.115573,39.803897
45349,3374,PHYSICAL-WEIGHT LEVERAGE,ASSAULTING OFFICER(S),YES,DEALING COCAINE,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-02-15T15:51:00Z,85451,2020-02-15,15:51:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"3800 E 31ST STREET, INDIANAPOLIS, IN",ARREST,YES,NO,YES,NO,24507,UNREPORTED,MINOR SCRAPES,999999,BITE MARK,Sat,15,1,2020,-86.1025312,39.8116026
49378,4021,PHYSICAL-LEG SWEEP,COMBATIVE SUSPECT,YES,STRANGULATION,IN COMPLIANCE,UNREPORTED,MALE,MALE,HISPANIC,999999,29,2020-08-05T04:00:00Z,85469,2020-08-05,04:00:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"4056 N CORDELL STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26607,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,4,3,2020,-86.003458,39.8315646
49430,3930,PHYSICAL-TAKE DOWN,FLEEING,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,29,2020-08-10T16:56:00Z,85524,2020-08-10,16:56:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"8200 E BASH STREET, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,26650,WHITE,COMPLAINT OF PAIN,999999,UNREPORTED,Mon,16,3,2020,-86.0496962,39.9052437
45028,3408,PHYSICAL-TAKE DOWN,FLEEING,YES,DRIVING WHILE SUSPENDED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,46,2020-02-05T13:55:00Z,85744,2020-02-05,13:55:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"3600 N TACOMA AVENUE, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,24388,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,13,1,2020,-86.12004209999999,39.82186
49367,3334,PHYSICAL-LEG SWEEP,RESISTING ARREST,YES,STOLEN VEHICLE,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,19,2020-08-04T13:26:00Z,85804,2020-08-04,13:26:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,"1117 N SOMERSET AVENUE, INDIANAPOLIS, IN",ARREST,YES,YES,YES,NO,26600,BLACK,COMPLAINT OF PAIN,999999,COMPLAINT OF PAIN,Tue,13,3,2020,-86.221944,39.78279939999999
49387,112,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,BLACK,999999,27,2020-08-08T13:35:00Z,85863,2020-08-08,13:35:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY SHIFT,SE DAY SHIFT,"2701 E WASHINGTON STREET, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,26618,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,13,3,2020,-86.1177048,39.7679964
49576,3569,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,24,2020-08-14T23:30:00Z,85896,2020-08-14,23:30:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"838   BROAD RIPPLE AVENUE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26716,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,23,3,2020,-86.1435265,39.86989639999999
49595,3956,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,BATTERY BY BODILY WASTE,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,39,2020-08-15T19:43:00Z,85901,2020-08-15,19:43:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,"3522 W MICHIGAN STREET, INDIANAPOLIS, IN",SELF-INITIATED ACTIVITY,NO,YES,YES,YES,26725,BLACK,UNREPORTED,999999,BITE MARK,Sat,19,3,2020,-86.219284,39.7741142
49368,2400,LESS LETHAL-TASER,RESISTING ARREST,YES,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,14,NA,85945,NA,13:41:00,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,"1545 N ARLINGTON AVENUE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26601,BLACK,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,NA,NA,NA,NA,-86.06405210000001,39.7886127
49270,2455,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,UNREPORTED,UNREPORTED,UNREPORTED,MALE,FEMALE,BLACK,999999,38,2020-08-05T01:15:00Z,85961,2020-08-05,01:15:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"272 S RURAL STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26617,WHITE,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,Wed,1,3,2020,-86.1166307,39.763098
45414,2904,PHYSICAL-WEIGHT LEVERAGE,FLEEING,YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,17,2020-02-16T16:59:00Z,86030,2020-02-16,16:59:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"1600 E 25TH STREET, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,24539,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,16,1,2020,-86.1321593,39.8033838
49442,3436,PHYSICAL-OTHER,ASSAULTING CITIZEN(S),YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,18,2020-08-08T10:45:00Z,86079,2020-08-08,10:45:00,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,"3600 S KEYSTONE AVENUE, INDIANAPOLIS, IN",SELF-INITIATED ACTIVITY,NO,NO,NO,NO,26658,WHITE,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Sat,10,3,2020,-86.12065109999999,39.7135875
45417,3939,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,CRIMINAL TRESPASS,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,30,2020-02-17T23:45:00Z,86102,2020-02-17,23:45:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"28 W GEORGIA STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,24542,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,23,1,2020,-86.1588647,39.764387
45705,3704,LESS LETHAL-OTHER,RESISTING ARREST,YES,WARRANT ARREST,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,36,2020-02-22T04:02:00Z,86117,2020-02-22,04:02:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"1000 N RILEY AVENUE, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,24640,BI-RACIAL,CANINE BITE,999999,NO INJURIES NOTED OR VISIBLE,Sat,4,1,2020,-86.0860452,39.7820044
49702,3376,PHYSICAL-HANDCUFFING,COMBATIVE SUSPECT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-08-18T20:09:00Z,86151,2020-08-18,20:09:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"2823 E 18TH STREET, INDIANAPOLIS, IN",ASSISTING A CITIZEN,YES,YES,NO,NO,26793,BLACK,MINOR SCRAPES,999999,UNREPORTED,Tue,20,3,2020,-86.11555659999999,39.7909866
49957,1509,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,INTIMIDATION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,26,2020-08-24T12:52:00Z,86152,2020-08-24,12:52:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,"300 E RAYMOND STREET, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,26936,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,12,3,2020,-86.151752,39.73728089999999
49676,3710,PHYSICAL-HANDCUFFING,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,16,2020-08-17T15:03:00Z,86162,2020-08-17,15:03:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"1850   CENTURY CIRCLE, INDIANAPOLIS, IN",ASSISTING OTHER AGENCY,NO,NO,NO,NO,26776,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Mon,15,3,2020,-86.189542,39.9044735
45447,3475,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,DOMESTIC BATTERY (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,35,2020-02-17T18:10:00Z,86240,2020-02-17,18:10:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,19TH RECRUIT CLASS,"4143   MAGGIE COURT, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,24557,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,18,1,2020,-86.0267915,39.7071161
49477,3415,PHYSICAL-HANDCUFFING,NON-COMPLIANT,YES,BATTERY BY BODILY WASTE,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,26,2020-08-11T18:41:00Z,86255,2020-08-11,18:41:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"53 N LAYMAN AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,YES,NO,26677,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,18,3,2020,-86.0721691,39.7707769
49605,3479,UNREPORTED,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),UNREPORTED,UNREPORTED,FEMALE,MALE,BLACK,999999,34,2020-08-15T22:00:00Z,86274,2020-08-15,22:00:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"1055 E RAYMOND STREET, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,26732,WHITE,MINOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Sat,22,3,2020,-86.14017609999999,39.7369091
49640,4013,UNREPORTED,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,41,2020-08-14T12:30:00Z,86276,2020-08-14,12:30:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,UNREPORTED,UNREPORTED,"4630 N ABINGTON WAY WAY, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,26759,BLACK,UNREPORTED,999999,UNREPORTED,Fri,12,3,2020,-86.2381765,39.83864519999999
49770,3702,LESS LETHAL-TASER,FLEEING,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,21,2020-08-19T11:51:00Z,86277,2020-08-19,11:51:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,"500 N PENNSYLVANIA STREET, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,26834,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,11,3,2020,-86.15600189999999,39.7742759
49853,4048,PHYSICAL-JOINT/PRESSURE,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,35,2020-08-21T23:00:00Z,86327,2020-08-21,23:00:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"39 W LOUISIANA STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,26877,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,23,3,2020,-86.1590828,39.762838
